dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,565.419501,121.186451,78.898495,118.948139,63.913701,-148.368800,3.254161
0.020000,563.031442,120.915828,81.301839,120.167195,60.952821,-148.043987,3.254679
0.020000,560.620449,120.641552,83.728382,121.327178,57.999137,-147.684216,3.255023
0.020000,558.187647,120.364170,86.176947,122.428234,55.052779,-147.317886,3.255186
0.020000,555.734153,120.084253,88.646357,123.470511,52.113876,-146.945138,3.255164
0.020000,553.261079,119.802396,91.135440,124.454164,49.182619,-146.562866,3.254951
0.020000,550.769533,119.519218,93.643027,125.379348,46.259218,-146.170039,3.254542
0.020000,548.260615,119.235358,96.167952,126.246225,43.343874,-145.767184,3.253933
0.020000,545.735423,118.951473,98.709051,127.054959,40.436656,-145.360940,3.253120
0.020000,543.195050,118.668240,101.265165,127.805717,37.537923,-144.936625,3.252099
0.020000,540.640583,118.386350,103.835139,128.498673,34.647787,-144.506792,3.250866
0.020000,538.073108,118.106507,106.417819,129.134001,31.766433,-144.067701,3.249418
0.020000,535.493710,117.829427,109.012056,129.711883,28.894067,-143.618304,3.247752
0.020000,532.903469,117.555835,111.616706,130.232502,26.030969,-143.154910,3.245865
0.020000,530.303464,117.286465,114.230628,130.696055,23.177642,-142.666346,3.243755
0.020000,527.694776,117.022051,116.852682,131.102722,20.333345,-142.214852,3.241421
0.020000,525.078482,116.763335,119.481736,131.452718,17.499790,-141.677751,3.238860
0.020000,522.455663,116.511054,122.116661,131.746233,14.675783,-141.200331,3.236072
0.020000,519.827397,116.265947,124.756331,131.983493,11.862968,-140.640778,3.233055
0.020000,517.194768,116.028745,127.399625,132.164698,9.060241,-140.136362,3.229809
0.020000,514.558858,115.800173,130.045426,132.290079,6.269053,-139.559369,3.226335
0.020000,511.920754,115.580945,132.692624,132.359860,3.489047,-139.000298,3.222632
0.020000,509.281545,115.371764,135.340109,132.374272,0.720611,-138.421792,3.218702
0.020000,506.642472,115.173328,137.986633,132.326183,-2.404446,-156.252866,3.214546
0.020000,504.005322,114.986351,140.630402,132.188459,-6.886208,-224.088106,3.210167
0.020000,501.371743,114.811506,143.269779,131.968842,-10.980823,-204.730731,3.205568
0.020000,498.742836,114.649397,145.903679,131.695038,-13.690201,-135.468896,3.200752
0.020000,496.119707,114.500602,148.531025,131.367294,-16.387201,-134.850036,3.195723
0.020000,493.503467,114.365669,151.150743,130.985873,-19.071056,-134.192747,3.190484
0.020000,490.895230,114.245114,153.761764,130.551057,-21.740812,-133.487812,3.185041
0.020000,488.296117,114.139417,156.363025,130.063061,-24.399809,-132.949823,3.179397
0.020000,485.707250,114.049021,158.953470,129.522223,-27.041899,-132.104513,3.173558
0.020000,483.158226,113.974873,161.503572,127.505114,-100.855428,-3690.676446,3.169536
0.020000,480.322214,113.868523,164.341578,141.900282,719.758389,41030.690861,3.188088
0.020000,477.538362,113.717194,167.129540,139.398120,-125.108107,-42243.324820,3.203182
0.020000,474.807281,113.532026,169.866890,136.867526,-126.529678,-71.078517,3.214869
0.020000,472.129090,113.323485,172.553189,134.314916,-127.630509,-55.041572,3.223210
0.020000,469.503608,113.101339,175.188052,131.743161,-128.587744,-47.861765,3.228272
0.020000,466.930517,112.874667,177.771108,129.152778,-129.519145,-46.570018,3.230123
0.020000,464.409482,112.651873,180.301968,126.543032,-130.487286,-48.407062,3.228829
0.020000,461.940237,112.440705,182.780226,123.912886,-131.507339,-51.002672,3.224456
0.020000,459.522647,112.248270,185.205463,121.261828,-132.552871,-52.276560,3.217066
0.020000,457.156739,112.081040,187.577274,118.590575,-133.562642,-50.488570,3.206725
0.020000,454.842708,111.944856,189.895308,115.901706,-134.443478,-44.041794,3.193502
0.020000,452.580913,111.844914,192.159311,113.200124,-135.079076,-31.779907,3.177476
0.020000,450.371836,111.785752,194.369179,110.493431,-135.334687,-12.780551,3.158739
0.020000,448.216043,111.771236,196.525021,107.792089,-135.067092,13.379764,3.137402
0.020000,446.114120,111.804537,198.627208,105.109367,-134.136106,46.549273,3.113601
0.020000,444.066605,111.888128,200.676428,102.460999,-132.418396,85.885533,3.087499
0.020000,442.073927,112.023780,202.673718,99.864501,-129.824869,129.676321,3.059293
0.020000,440.136340,112.212574,204.620481,97.338152,-126.317479,175.369519,3.029210
0.020000,438.253883,112.454932,206.518475,94.899704,-121.922399,219.753976,2.997514
0.020000,436.426357,112.750652,208.369774,92.564908,-116.739804,259.129761,2.964493
0.020000,433.956636,113.196098,210.879344,125.478527,1645.680984,88121.039409,2.998788
0.020000,430.348112,113.463103,214.497732,180.919417,2772.044493,56318.175431,3.132795
0.020000,427.172029,113.331364,217.676547,158.940708,-1098.935483,-193548.998780,3.229932
0.020000,424.355330,112.979045,220.515194,141.932380,-850.416403,12425.953987,3.299409
0.020000,421.820549,112.508644,223.093254,128.902986,-651.469664,9947.336968,3.348595
0.020000,419.507704,111.979550,225.465846,118.629606,-513.669033,6890.031539,3.382618
0.020000,417.374247,111.428193,227.669396,110.177503,-422.605150,4553.194148,3.404884
0.020000,415.390611,110.878546,229.727776,102.918975,-362.926379,2983.938543,3.417604
0.020000,413.536793,110.347674,231.656107,96.416573,-325.120075,1890.315237,3.422154
0.020000,411.800218,109.848780,233.462925,90.340899,-303.783704,1066.818518,3.419312
0.020000,410.174159,109.392790,235.151709,84.439210,-295.084484,434.961003,3.409393
0.020000,408.656918,108.989194,236.721713,78.500188,-296.951080,-93.329796,3.392331
0.020000,407.251553,108.646376,238.168287,72.328682,-308.575289,-581.210431,3.367704
0.020000,405.966012,108.371497,239.482887,65.730003,-329.933960,-1067.933584,3.334736
0.020000,404.813478,108.169828,240.652932,58.502249,-361.387714,-1572.687669,3.292282
0.020000,403.812588,108.043343,241.661782,50.442531,-402.985916,-2079.910115,3.238832
0.020000,402.986746,107.988315,242.489455,41.383639,-452.944578,-2497.933121,3.172567
0.020000,402.361053,107.992027,243.115159,31.285212,-504.921329,-2598.837520,3.091597
0.020000,401.954659,108.029840,243.523308,20.407456,-543.887833,-1948.325217,2.994503
0.020000,401.767078,108.066325,243.714405,9.554846,-542.630511,62.866095,2.881324
0.020000,401.762651,108.066023,243.718842,0.221852,-466.649692,3799.040987,2.754793
0.020000,401.867026,108.014197,243.835376,5.826674,280.241091,37344.539103,2.620940
0.020000,401.989337,107.932950,243.982213,7.341848,75.758723,-10224.118382,2.487985
0.020000,402.059420,107.873104,244.074372,4.607934,-136.695686,-10622.720441,2.363658
0.020000,402.048962,107.886351,244.091249,0.843871,-188.203138,-2575.372598,2.252901
0.020000,401.964417,108.003273,244.235536,7.214341,318.523498,25336.331817,2.157387
0.020000,401.827840,108.230020,244.500239,13.235153,301.040569,-874.146483,2.076477
0.020000,401.662396,108.556311,244.866076,18.291882,252.836458,-2410.205561,2.008412
0.020000,401.486237,108.964470,245.310628,22.227557,196.783772,-2802.634304,1.951159
0.020000,401.311566,109.435464,245.812968,25.117013,144.472788,-2615.549201,1.902809
0.020000,401.145781,109.951718,246.355188,27.111000,99.699318,-2238.673473,1.861742
0.020000,400.992839,110.498287,246.922752,28.378201,63.360068,-1816.962499,1.826627
0.020000,400.854516,111.062760,247.503926,29.058682,34.024059,-1466.800456,1.796407
0.020000,400.731188,111.635152,248.089453,29.276372,10.884479,-1156.978990,1.770234
0.020000,400.622436,112.207404,248.671948,29.124748,-7.581167,-923.282293,1.747439
0.020000,400.527384,112.773061,249.245535,28.679374,-22.268717,-734.377504,1.727487
0.020000,400.444939,113.326892,249.805468,27.996652,-34.136074,-593.367862,1.709950
0.020000,400.373896,113.864845,250.348093,27.131201,-43.272591,-456.825832,1.694477
0.020000,400.313009,114.384041,250.870847,26.137729,-49.673605,-320.050723,1.680775
0.020000,400.261058,114.882655,251.372160,25.065627,-53.605075,-196.573503,1.668595
0.020000,400.216931,115.359330,251.850873,23.935646,-56.499044,-144.698421,1.657735
0.020000,400.179617,115.813152,252.306226,22.767693,-58.397668,-94.931235,1.648027
0.020000,400.148204,116.243632,252.737851,21.581231,-59.323072,-46.270189,1.639328
0.020000,400.121886,116.650489,253.145558,20.385373,-59.792912,-23.492015,1.631520
0.020000,400.099952,117.033603,253.529300,19.187061,-59.915628,-6.135775,1.624505
0.020000,400.081767,117.393159,253.889315,18.000782,-59.313924,30.085178,1.618195
0.020000,400.066782,117.729349,254.225839,16.826202,-58.729019,29.245288,1.612519
0.020000,400.054508,118.042660,254.539390,15.677550,-57.432574,64.822253,1.607411
0.020000,400.044526,118.333504,254.830405,14.550755,-56.339743,54.641510,1.602818
0.020000,400.036469,118.602454,255.099476,13.453522,-54.861654,73.904468,1.598690
0.020000,400.030017,118.850217,255.347323,12.392351,-53.058584,90.153474,1.594986
0.020000,400.024900,119.077366,255.574530,11.360330,-51.601009,72.878797,1.591668
0.020000,400.020880,119.284734,255.781936,10.370341,-49.499489,105.075973,1.588703
0.020000,400.017756,119.473095,255.970323,9.419353,-47.549392,97.504871,1.586059
0.020000,400.015360,119.643214,256.140459,8.506802,-45.627566,96.091305,1.583712
0.020000,400.013546,119.795984,256.293240,7.639019,-43.389101,111.923206,1.581636
0.020000,400.012194,119.932238,256.429501,6.813039,-41.299020,104.504074,1.579808
0.020000,400.011203,120.052901,256.550168,6.033368,-38.983537,115.774150,1.578209
0.020000,400.010491,120.158858,256.656128,5.297995,-36.768690,110.742335,1.576819
0.020000,400.009991,120.251032,256.748303,4.608755,-34.461989,115.335069,1.575620
0.020000,400.009649,120.330374,256.827646,3.967136,-32.080928,119.053025,1.574597
0.020000,400.009422,120.397810,256.895082,3.371836,-29.765000,115.796415,1.573732
0.020000,400.009277,120.454265,256.951537,2.822724,-27.455596,115.470209,1.573012
0.020000,400.009187,120.500762,256.998035,2.324884,-24.892008,128.179379,1.572422
0.020000,400.009135,120.538222,257.035494,1.872980,-22.595199,114.840452,1.571948
0.020000,400.009107,120.567601,257.064873,1.468946,-20.201682,119.675853,1.571578
0.020000,400.009093,120.589918,257.087190,1.115854,-17.654623,127.352953,1.571297
0.020000,400.009086,120.606136,257.103408,0.810893,-15.248049,120.328714,1.571094
0.020000,400.009084,120.617225,257.114497,0.554447,-12.822310,121.286967,1.570955
0.020000,400.009083,120.624160,257.121433,0.346787,-10.383004,121.965263,1.570868
0.020000,400.009083,120.627922,257.125195,0.188092,-7.934758,122.412307,1.570820
0.020000,400.009083,120.629492,257.126764,0.078467,-5.481220,122.676905,1.570801
0.020000,400.009083,120.629851,257.127123,0.017966,-3.025062,122.807922,1.570796
0.020000,400.009083,120.629851,257.127123,0.000000,-0.898299,106.338147,1.570796
