dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,73.717056,155.016883,68.177874,97.942827,44.513610,-142.619889,0.072058
0.020000,75.687382,155.160077,70.153397,98.776119,41.664579,-142.451545,0.073027
0.020000,77.673058,155.306263,72.144447,99.552503,38.819175,-142.270210,0.073939
0.020000,79.672956,155.455271,74.149888,100.272051,35.977447,-142.086378,0.074791
0.020000,81.685948,155.606920,76.168584,100.934839,33.139351,-141.904806,0.075583
0.020000,83.710912,155.761020,78.199403,101.540946,30.305395,-141.697829,0.076312
0.020000,85.746726,155.917372,80.241212,102.090450,27.475181,-141.510669,0.076977
0.020000,87.792271,156.075771,82.292881,102.583423,24.648631,-141.327505,0.077575
0.020000,89.846430,156.236005,84.353280,103.019955,21.826600,-141.101570,0.078107
0.020000,91.908089,156.397855,86.421282,103.400117,19.008131,-140.923443,0.078570
0.020000,93.976136,156.561098,88.495762,103.724000,16.194116,-140.700753,0.078963
0.020000,96.049461,156.725504,90.575596,103.991677,13.383864,-140.512586,0.079286
0.020000,98.126957,156.890843,92.659660,104.203239,10.578090,-140.288713,0.079538
0.020000,100.207518,157.056877,94.746836,104.358764,7.776253,-140.091828,0.079718
0.020000,102.290040,157.223370,96.836003,104.458338,4.978698,-139.877772,0.079826
0.020000,104.373357,157.390077,98.925978,104.498783,2.022278,-147.820963,0.079861
0.020000,106.455747,157.556708,101.015025,104.452345,-2.321894,-217.208601,0.079824
0.020000,108.535560,157.722979,103.101473,104.322415,-6.496509,-208.730758,0.079715
0.020000,110.611699,157.888652,105.184212,104.136941,-9.273702,-138.859682,0.079533
0.020000,112.683071,158.053491,107.262132,103.896009,-12.046587,-138.644242,0.079280
0.020000,114.748582,158.217263,109.334126,103.599701,-14.815429,-138.442075,0.078955
0.020000,116.807142,158.379739,111.399088,103.248101,-17.580015,-138.229325,0.078560
0.020000,118.857661,158.540694,113.455914,102.841292,-20.340440,-138.021256,0.078096
0.020000,120.899048,158.699908,115.503501,102.379354,-23.096867,-137.821343,0.077564
0.020000,122.930217,158.857169,117.540749,101.862373,-25.849074,-137.610320,0.076964
0.020000,124.950079,159.012269,119.566557,101.290426,-28.597333,-137.412981,0.076298
0.020000,126.957549,159.165008,121.579829,100.663593,-31.341686,-137.217658,0.075569
0.020000,128.951540,159.315195,123.579468,99.981956,-34.081826,-137.006989,0.074776
0.020000,130.930968,159.462647,125.564380,99.245589,-36.818335,-136.825454,0.073923
0.020000,132.894747,159.607190,127.533471,98.454569,-39.550990,-136.632736,0.073010
0.020000,134.841793,159.748660,129.485651,97.608973,-42.279836,-136.442298,0.072041
0.020000,136.771024,159.886903,131.419828,96.708872,-45.005021,-136.259254,0.071017
0.020000,138.681356,160.021775,133.334915,95.754340,-47.726631,-136.080527,0.069941
0.020000,140.571705,160.153144,135.229824,94.745446,-50.444697,-135.903266,0.068815
0.020000,142.440991,160.280890,137.103469,93.682261,-53.159223,-135.726310,0.067641
0.020000,144.288129,160.404903,138.954766,92.564844,-55.870856,-135.581632,0.066423
0.020000,146.112039,160.525086,140.782632,91.393271,-58.578680,-135.391194,0.065163
0.020000,147.911639,160.641355,142.585983,90.167591,-61.283966,-135.264313,0.063864
0.020000,149.685847,160.753637,144.363741,88.887873,-63.985931,-135.098273,0.062529
0.020000,151.433582,160.861872,146.114824,87.554171,-66.685093,-134.958084,0.061162
0.020000,153.153764,160.966014,147.838155,86.166539,-69.381579,-134.824288,0.059765
0.020000,154.845310,161.066029,149.532656,84.725029,-72.075512,-134.696648,0.058341
0.020000,156.507141,161.161893,151.197249,83.229689,-74.767008,-134.574803,0.056895
0.020000,158.138241,161.253603,152.830925,81.683796,-77.294633,-126.381282,0.055430
0.020000,159.738144,161.341193,154.433224,80.114956,-78.442018,-57.369236,0.053948
0.020000,161.306871,161.424735,156.004175,78.547508,-78.372378,3.481986,0.052453
0.020000,162.844442,161.504302,157.543803,76.981426,-78.304104,3.413729,0.050946
0.020000,164.350877,161.579976,159.052137,75.416683,-78.237153,3.347522,0.049430
0.020000,165.826192,161.651839,160.529202,73.853254,-78.171474,3.283943,0.047908
0.020000,167.270408,161.719981,161.975024,72.291109,-78.107243,3.211583,0.046381
0.020000,168.683541,161.784493,163.389629,70.730226,-78.044139,3.155172,0.044853
0.020000,170.065608,161.845471,164.773040,69.170572,-77.982702,3.071880,0.043325
0.020000,171.416625,161.903012,166.125283,67.612126,-77.922301,3.020032,0.041800
0.020000,172.736610,161.957217,167.446380,66.054858,-77.863406,2.944750,0.040279
0.020000,174.025577,162.008190,168.736355,64.498739,-77.805956,2.872505,0.038766
0.020000,175.283543,162.056035,169.995230,62.943752,-77.749340,2.830787,0.037261
0.020000,176.510521,162.100859,171.223027,61.389851,-77.695043,2.714875,0.035766
0.020000,177.706528,162.142770,172.419767,59.837029,-77.641087,2.697807,0.034285
0.020000,178.871577,162.181876,173.585472,58.285247,-77.589121,2.598269,0.032818
0.020000,180.005682,162.218288,174.720162,56.734479,-77.538398,2.536155,0.031368
0.020000,181.108857,162.252115,175.823856,55.184702,-77.488841,2.477856,0.029936
0.020000,182.181117,162.283469,176.896573,53.635881,-77.441030,2.390539,0.028525
0.020000,183.222473,162.312458,177.938333,52.087996,-77.394281,2.337471,0.027135
0.020000,184.232940,162.339194,178.949153,50.541011,-77.349243,2.251884,0.025768
0.020000,185.212529,162.363786,179.929052,48.994911,-77.304998,2.212254,0.024427
0.020000,186.161254,162.386342,180.878045,47.449659,-77.262586,2.120621,0.023111
0.020000,187.079127,162.406969,181.796150,45.905234,-77.221262,2.066187,0.021825
0.020000,187.966160,162.425774,182.683381,44.361593,-77.182053,1.960464,0.020567
0.020000,188.822364,162.442862,183.539756,42.818732,-77.143074,1.948944,0.019340
0.020000,189.647751,162.458335,184.365288,41.276600,-77.106591,1.824119,0.018146
0.020000,190.442332,162.472294,185.159992,39.735192,-77.070364,1.811379,0.016985
0.020000,191.206119,162.484839,185.923881,38.194466,-77.036325,1.701948,0.015859
0.020000,191.939121,162.496066,186.656969,36.654400,-77.003287,1.651885,0.014769
0.020000,192.641349,162.506069,187.359269,35.114974,-76.971326,1.598042,0.013716
0.020000,193.312813,162.514939,188.030791,33.576119,-76.942737,1.429450,0.012702
0.020000,193.953522,162.522765,188.671549,32.037881,-76.911896,1.542045,0.011726
0.020000,194.563487,162.529633,189.281552,30.500179,-76.885077,1.340992,0.010791
0.020000,195.142716,162.535625,189.860812,28.962992,-76.859389,1.284374,0.009897
0.020000,195.691218,162.540821,190.409338,27.426299,-76.834612,1.238849,0.009045
0.020000,196.209000,162.545295,190.927140,25.890086,-76.810679,1.196671,0.008237
0.020000,196.696072,162.549121,191.414227,24.354335,-76.787564,1.155733,0.007472
0.020000,197.152439,162.552366,191.870605,22.818947,-76.769397,0.908356,0.006751
0.020000,197.578174,162.555097,192.296349,21.287199,-76.587395,9.100089,0.006076
0.020000,197.973895,162.557377,192.692077,19.786380,-75.040960,77.321742,0.005445
0.020000,198.340703,162.559267,193.058890,18.340631,-72.287450,137.675504,0.004858
0.020000,198.679698,162.560821,193.397888,16.949922,-69.535406,137.602213,0.004314
0.020000,198.991980,162.562090,193.710172,15.614214,-66.785440,137.498291,0.003811
0.020000,199.278647,162.563116,193.996841,14.333446,-64.038380,137.353005,0.003348
0.020000,199.540798,162.563938,194.258994,13.107648,-61.289911,137.423438,0.002923
0.020000,199.779533,162.564589,194.497729,11.936752,-58.544795,137.255796,0.002535
0.020000,199.995946,162.565100,194.714143,10.820709,-55.802168,137.131371,0.002182
0.020000,200.191137,162.565495,194.909334,9.759549,-53.057959,137.210467,0.001863
0.020000,200.366201,162.565796,195.084399,8.753230,-50.315991,137.098380,0.001577
0.020000,200.522235,162.566022,195.240433,7.801708,-47.576098,136.994659,0.001321
0.020000,200.660335,162.566189,195.378533,6.905002,-44.835263,137.041718,0.001094
0.020000,200.781597,162.566309,195.499795,6.063102,-42.095023,137.012049,0.000895
0.020000,200.887116,162.566394,195.605314,5.275948,-39.357687,136.866790,0.000722
0.020000,200.977987,162.566453,195.696186,4.543575,-36.618635,136.952580,0.000572
0.020000,201.055306,162.566493,195.773505,3.865941,-33.881741,136.844706,0.000444
0.020000,201.120168,162.566518,195.838366,3.243081,-31.142994,136.937343,0.000337
0.020000,201.173666,162.566534,195.891864,2.674913,-28.408373,136.731074,0.000249
0.020000,201.216896,162.566543,195.935095,2.161505,-25.670423,136.897506,0.000178
0.020000,201.250953,162.566548,195.969151,1.702827,-22.933882,136.827048,0.000121
0.020000,201.276930,162.566551,195.995128,1.298869,-20.197927,136.797720,0.000079
0.020000,201.295923,162.566552,196.014121,0.949628,-17.462052,136.793751,0.000047
0.020000,201.309025,162.566552,196.027223,0.655103,-14.726236,136.790788,0.000025
0.020000,201.317331,162.566552,196.035529,0.415294,-11.990463,136.788677,0.000012
0.020000,201.321934,162.566552,196.040133,0.230199,-9.254717,136.787272,0.000004
0.020000,201.323931,162.566552,196.042129,0.099819,-6.518989,136.786426,0.000001
0.020000,201.324414,162.566552,196.042612,0.024154,-3.783269,136.785994,6.283185
0.020000,201.324414,162.566552,196.042612,0.000000,-1.207705,128.778192,6.283185
