dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,576.432322,147.516276,65.319287,93.655418,43.216330,-139.744868,3.219476
0.020000,574.548845,147.368372,67.208562,94.463758,40.416977,-139.967631,3.220429
0.020000,572.650507,147.217543,69.112883,95.216031,37.613662,-140.165770,3.221318
0.020000,570.738421,147.063976,71.031126,95.912144,34.805648,-140.400696,3.222139
0.020000,568.813701,146.907872,72.962166,96.552002,31.992919,-140.636459,3.222890
0.020000,566.877461,146.749437,74.904876,97.135523,29.176032,-140.844363,3.223571
0.020000,564.930819,146.588889,76.858128,97.662604,26.354037,-141.099721,3.224178
0.020000,562.974889,146.426450,78.820791,98.133156,23.527612,-141.321252,3.224712
0.020000,561.010791,146.262352,80.791733,98.547083,20.696354,-141.562911,3.225171
0.020000,559.039642,146.096831,82.769819,98.904285,17.860123,-141.811566,3.225553
0.020000,557.062565,145.930128,84.753912,99.204670,15.019238,-142.044253,3.225857
0.020000,555.080679,145.762489,86.742875,99.448138,12.173405,-142.291633,3.226084
0.020000,553.095109,145.594163,88.735567,99.634591,9.322636,-142.538429,3.226233
0.020000,551.106980,145.425402,90.730845,99.763930,6.466944,-142.784605,3.226302
0.020000,549.117611,145.256476,92.727374,99.826434,3.125206,-167.086895,3.226292
0.020000,547.128322,145.087655,94.723814,99.821987,-0.222325,-167.376551,3.226204
0.020000,545.140244,144.919194,96.719016,99.760106,-3.094091,-143.588293,3.226036
0.020000,543.154512,144.751344,98.711830,99.640690,-5.970793,-143.835100,3.225791
0.020000,541.172260,144.584357,100.701102,99.463643,-8.852333,-144.077043,3.225467
0.020000,539.194627,144.418479,102.685680,99.228866,-11.738872,-144.326927,3.225067
0.020000,537.222754,144.253956,104.664405,98.936260,-14.630301,-144.571441,3.224590
0.020000,535.257783,144.091026,106.636120,98.585731,-17.526447,-144.807301,3.224039
0.020000,533.300859,143.929922,108.599663,98.177182,-20.427443,-145.049789,3.223414
0.020000,531.353132,143.770872,110.553873,97.710515,-23.333361,-145.295917,3.222716
0.020000,529.415752,143.614095,112.497586,97.185643,-26.243574,-145.510654,3.221948
0.020000,527.489873,143.459805,114.429636,96.602464,-29.158960,-145.769283,3.221112
0.020000,525.576653,143.308203,116.348853,95.960894,-32.078506,-145.977332,3.220209
0.020000,523.677249,143.159485,118.254070,95.260840,-35.002671,-146.208230,3.219241
0.020000,521.792825,143.013834,120.144115,94.502212,-37.931411,-146.436979,3.218210
0.020000,519.924546,142.871423,122.017813,93.684926,-40.864331,-146.646042,3.217120
0.020000,518.073581,142.732415,123.873991,92.808895,-43.801513,-146.859057,3.215973
0.020000,516.241100,142.596960,125.711472,91.874038,-46.742859,-147.067333,3.214771
0.020000,514.428277,142.465195,127.529077,90.880273,-49.688265,-147.270272,3.213518
0.020000,512.636288,142.337247,129.325628,89.827523,-52.637510,-147.462264,3.212216
0.020000,510.866314,142.213226,131.099942,88.715714,-55.590443,-147.646679,3.210869
0.020000,509.119535,142.093233,132.850837,87.544767,-58.547344,-147.845049,3.209479
0.020000,507.397136,141.977352,134.577130,86.314618,-61.507430,-148.004294,3.208051
0.020000,505.700305,141.865655,136.277634,85.025200,-64.470899,-148.173413,3.206589
0.020000,504.030229,141.758200,137.951163,83.676446,-67.437721,-148.341099,3.205094
0.020000,502.388101,141.655029,139.596528,82.268297,-70.407424,-148.485159,3.203573
0.020000,500.774919,141.556160,141.212737,80.810423,-72.893705,-124.314039,3.202027
0.020000,499.191107,141.461565,142.799372,79.331754,-73.933487,-51.989128,3.200461
0.020000,497.636701,141.371183,144.356403,77.851547,-74.010335,-3.842371,3.198877
0.020000,496.111741,141.284949,145.883800,76.369829,-74.085890,-3.777781,3.197278
0.020000,494.616263,141.202791,147.381532,74.886630,-74.159953,-3.703149,3.195666
0.020000,493.150306,141.124630,148.849572,73.401978,-74.232598,-3.632225,3.194045
0.020000,491.713905,141.050387,150.287890,71.915903,-74.303758,-3.558007,3.192417
0.020000,490.307098,140.979973,151.696458,70.428431,-74.373591,-3.491656,3.190784
0.020000,488.929919,140.913298,153.075250,68.939596,-74.441733,-3.407122,3.189148
0.020000,487.582404,140.850267,154.424239,67.449420,-74.508807,-3.353670,3.187514
0.020000,486.264587,140.790783,155.743397,65.957941,-74.573978,-3.258571,3.185881
0.020000,484.976502,140.734745,157.032701,64.465183,-74.637868,-3.194496,3.184254
0.020000,483.718181,140.682048,158.292125,62.971176,-74.700342,-3.123692,3.182634
0.020000,482.489657,140.632587,159.521644,61.475947,-74.761479,-3.056840,3.181024
0.020000,481.290962,140.586253,160.721234,59.979538,-74.820470,-2.949555,3.179425
0.020000,480.122125,140.542937,161.890874,58.481962,-74.878761,-2.914551,3.177840
0.020000,478.983176,140.502527,163.030539,56.983256,-74.935305,-2.827218,3.176271
0.020000,477.874145,140.464912,164.140208,55.483456,-74.989986,-2.734056,3.174719
0.020000,476.795059,140.429978,165.219859,53.982579,-75.043855,-2.693419,3.173188
0.020000,475.745944,140.397611,166.269473,52.480666,-75.095652,-2.589858,3.171678
0.020000,474.726828,140.367698,167.289028,50.977751,-75.145757,-2.505276,3.170191
0.020000,473.737736,140.340125,168.278505,49.473848,-75.195161,-2.470172,3.168730
0.020000,472.778691,140.314780,169.237885,47.968992,-75.242778,-2.380854,3.167296
0.020000,471.849717,140.291549,170.167149,46.463226,-75.288303,-2.276245,3.165890
0.020000,470.950836,140.270322,171.066281,44.956568,-75.332924,-2.231084,3.164514
